id,source,title,description,price,surface_m2,price_m2,rooms,bedrooms,bathrooms,property_type,city,postal_code,district_name,district_full_name,latitude_blur,longitude_blur,has_balcony,has_terrace,has_garden,has_elevator,has_cellar,parking_places,floor,floor_quantity,land_surface_m2,heating,energy_class,ghg_class,energy_value,ghg_value,new_property,account_type,ad_created_by_pro,publication_date,modification_date,on_the_market,is_highlighted,is_exclusive_sale_mandate,fees_charged_to,price_without_fees,reference,url
netty-company54396zsr-appt-32345,Bienici,APPARATEMENT T3/4,"En exclusivité appartement T3 de 70,83 m² loi carrez, plus 16,23 m² de superficie annexe (terrasse et loggia), situé dans le quartier des Quatre Chemins de Routes, à proximité immédiate de toutes les commodités (commerces, transports, écoles).<br>Il se compose d'une entrée, d'une salle de bains, de toilettes séparées, d'une cuisine avec balcon fermé, d'un séjour lumineux ouvrant sur une terrasse, et de deux chambres offrant une vue dégagée sur le jardin de la copropriété. La configuration intérieure permet, par un réagencement réfléchi des volumes, la création d'une troisième chambre, offrant un réel potentiel d'adaptation selon vos besoins (familial ou investissement).<br>Situé au premier étage, l'immeuble fera prochainement l'objet de l'installation d'un ascenseur (projet voté en assemblée générale).<br>Taxe foncière : 1 568 € / an. Charges de copropriété : environ 90 € / mois.<br>Conseillers immobiliers depuis 15 ans, nous mettons notre expertise locale à votre service pour vous accompagner dans vos projets à Toulon Ouest, Ollioules, Le Revest et dans l'ensemble des quartiers de Toulon : Le Mourillon, Saint-Jean du Var, Pont du Las, Les Routes, Les Moulins, La Serinette, La Rode, Saint-Roch, Le Baou, Siblas, Valbertrand, La Loubière, Les Quatre Chemins, Cap Brun, Le Port Marchand, Le Faron, Claret, Font Pré, Saint-Michel et Le Mont Faron.<br>Pour toute information ou visite, contactez-nous.<br>Honoraires à la charge du vendeur.  Classe énergie E, Classe climat E Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1790.00 € et 2460.00 € sur les années 2021, 2022 et 2023 (abonnements compris). Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : georisques.gouv.fr. <br>Votre conseiller eXp Realty : Faridé MIDOUN<br>Agent commercial (Entreprise individuelle)  <br>  RSAC 924 761 182 TOULON  <br>  RCP ACI27477 – SERENIS Assurances",190000,70,2714.285714285714,3,2.0,1.0,flat,Toulon,83200,Les Quatre Chemins,Toulon - Les Quatre Chemins,43.14535391011487,5.905424127641197,0,0,0,1,1,,1.0,5.0,,gaz individuel,E,E,261.0,57.0,0,mandatary,1,2026-02-13T17:39:43.355Z,2026-03-10T07:14:54.571Z,1,0,0,seller,190000.0,VA32345-EXPFRANCE,https://www.bienici.com/annonce/vente/toulon/flat/netty-company54396zsr-appt-32345
immo-facile-60016482,Bienici,Appartement Toulon 1 pièce(s) résidence de service étudiante  TOULON MAYOL,"En plein coeur de TOULON proche des universités, commerces et du port de Toulon, nous vous proposons  au 5ème étage sur 5 avec ascenseur  d'une résidence étudiante en plein coeur de l'esplanade MAYOL cet appartement de type studio  de 16.60 m² composé d'une entrée, une salle d'eau avec WC, un placard, et pièce de vie avec kitchenette.<br>L'appartement est loué en meublé par un bail commercial avec le gestionnaire  en place sur la copropriété et un loyer annuel  garanti de 2816.68€ ttc /an.<br>Vous occupez de rien le gestionnaire s'occupe de tout <br>les charges de copropriété annuel pour ce bien sont de 878.76€, la cote part annuel restant a charge payé part le propriétaire est de 328.80 € soit 27.40 € par mois <br>Vous souhaitez plus de renseignement n'hésitez pas à nous contacter .<br>Copropriété de 140 lots - dont 130 lots habitation. (Pas de procédure en cours).<br>Charges annuelles : 838.60 euros.",53000,16.6,3192.7710843373493,1,,,flat,Toulon,83000,Porte d'Italie,Toulon - Porte d'Italie,43.12089692535847,5.936062841432105,0,0,0,1,0,,5.0,6.0,,radiateur électrique individuel,D,B,212.0,6.0,0,agency,1,2026-02-13T10:39:16.452Z,2026-02-27T13:43:17.313Z,1,0,1,seller,53000.0,4876,https://www.bienici.com/annonce/vente/toulon/flat/immo-facile-60016482
immo-facile-60016493,Bienici,Appartement Toulon 1 pièce(s) résidence étudiante TOULON MAYOL,"En plein coeur de TOULON proche des universités, commerces et du port de Toulon, nous vous proposons  au 5ème étage sur 5 avec ascenseur  d'une résidence étudiante en plein coeur de l'esplanade MAYOL cet appartement de type studio  de 19.95 m² composé d'une entrée, une salle d'eau avec WC, un placard, et pièce de vie avec kitchenette.<br>L'appartement est loué en meublé par un bail commercial avec le gestionnaire  en place sur la copropriété et un loyer annuel  garanti de 3132.07€ ttc /an.<br>Vous occupez de rien le gestionnaire s'occupe de tout <br>les charges de copropriété annuel pour ce bien sont de 907.35€, la cote part annuel restant a charge payé part le propriétaire est de 339.48 € soit 28.29 € par mois <br>Vous souhaitez plus de renseignement n'hésitez pas à nous contacter .<br>Copropriété de 140 lots - dont 130 lots habitation. (Pas de procédure en cours).<br>Charges annuelles : 907.35 euros.",55000,17,3235.294117647059,1,,,flat,Toulon,83000,Porte d'Italie,Toulon - Porte d'Italie,43.120889731842205,5.93560547007909,0,0,0,1,0,,0.0,,,radiateur électrique individuel,D,D,217.0,6.0,0,agency,1,2026-02-13T10:39:16.452Z,2026-02-19T10:19:49.764Z,1,0,1,seller,55000.0,4877,https://www.bienici.com/annonce/vente/toulon/flat/immo-facile-60016493
megagence-1-198914,Bienici,Appartement T3 traversant rénové avec balcons,"Venez découvrir cet appartement traversant entièrement rénové d’env 53m²,offrant un cadre de vie confortable et fonctionnel.<br>Il se compose d’un grand séjour lumineux avec balcon attenant, bénéficiant d’une exposition ouest, idéal pour profiter de la lumière naturelle en fin de journée.<br>L’espace nuit comprend 2 chambres,chacune équipée de placards intégrés, une salle d’eau moderne,ainsi que des WC indépendants.<br>Vous apprécierez également la grande cuisine séparée,avec balcon attenant,offrant un espace agréable et pratique au quotidien.<br>Côté prestations, le bien bénéficie de :<br>•Climatisation réversible neuve<br>•Cumulus plat neuf<br>•Électricité et plomberie refaites à neuf<br>Une cave d’env 9m² complète ce bien.<br>Pour le stationnement,il existe la possibilité de louer une place sécurisée à proximité immédiate.<br>Un appartement clé en main,idéal pour une résidence principale ou un investissement locatif.<br>Le bien comprend 1 lot, et il est situé dans une copropriété de 12 lots (les charges courantes annuelles moyennes de copropriété sont de 960 € et le syndicat des copropriétaires ne fait pas l'objet d'une procédure citée à l'article L. 721-1 du code de la construction et de l'habitation).<br>Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr<br>Prix de vente : 149 000 €<br>Honoraires charge vendeur<br>Contactez votre consultant megAgence : Emna KRIFA, Tél. : <span class=""importDescriptionDecorator"" data-type=""phone"">0767606212</span>, E-mail : <span class=""importDescriptionDecorator"" data-type=""email"">emna.krifa@megagence.com</span> - EI - Agent commercial immatriculé au RSAC de PARIS sous le numéro 520 151 895",149000,53,2811.3207547169814,3,2.0,1.0,flat,Toulon,83000,Saint-Roch,Toulon - Saint-Roch,43.13118128057861,5.922282257740525,0,0,0,0,0,,5.0,6.0,,électrique individuel,C,B,156.0,6.0,0,mandatary,1,2026-02-12T11:53:34.510Z,2026-02-25T18:54:14.655Z,1,0,0,seller,,198914,https://www.bienici.com/annonce/vente/toulon/flat/megagence-1-198914
dr-house-immo-1-4131990,Bienici,Charmant Appartement 4 Pièces avec Terrasse,"Coup de coeur assuré pour cet appartement de charme situé a TOULON- CHAMPS DE MARS. D'une surface de 66.33 m², il épouse parfaitement l'espace offert pour créer une ambiance cosy et chaleureuse. Composé de 4 pièces, dont 3 belles chambres, cet appartement est parfait pour accueillir votre famille. <br>Dans une petite copropriété à taille humaine ( 1 appartement par palier ) très bien entretenue et aucun travaux à prévoir . Etat impeccable.<br>Lumineux, l’espace de vie se compose d'une cuisine équipée ouverte sur un séjour spacieux aux larges fenêtres. De là, vous accéderez à une charmant balcon idéale pour vos petits déjeuners au soleil ou vos dîners entre amis.<br>Côté nuit, vous disposerez de 3 chambres confortables alliant fonctionnalité et esthétique. <br>Mitoyen, ce bien profite malgré tout d’une certaine indépendance grâce à une conception intelligente favorisant l'intimité de chacun.<br>Toutes commodités à pied, climatisation, double vitrage et électricité aux normes.<br>Un petit cellier d'appoint mis à disposition sur le palier par la copropriété ,idéal pour le stockage.<br>Enfin, vendu au prix de 149,000€, cet appartement présente un rapport qualité-prix très attractif pour la région.<br>Ne ratez pas cette opportunité, contactez-nous dès aujourd'hui pour organiser une visite ! Ce bien vous est présenté par Damien Cao van truong, votre conseiller indépendant Dr House Immo.",149000,66.33,2246.3440373888134,4,3.0,1.0,flat,Toulon,83000,Champs-de-Mars,Toulon - Champs-de-Mars,43.12197949004272,5.944986186057464,0,0,0,0,0,,3.0,4.0,,,D,B,185.0,10.0,0,agency,1,2026-02-12T11:10:53.415Z,2026-02-20T11:08:09.327Z,1,0,0,seller,,112518DHI3006,https://www.bienici.com/annonce/vente/toulon/flat/dr-house-immo-1-4131990
ag832760-513227711,Bienici,TOULON BRUNET,"Dans un environnement calme, a quelques pas du Lycée Notre Dame, en Dernier étage d'un Immeuble de bon standing construit en 2020 :
Appartement de type 2 d'une superficie de 40 m2 aux volumes bien distribués, avec terrasse et stationnement en sous sol .",155000,40,3875,2,1.0,,flat,Toulon,83100,Brunet,Toulon - Brunet,43.126361378849566,5.955149080472088,0,1,0,1,0,0.0,5.0,6.0,,électricité individuel,B,A,98.0,3.0,0,agency,1,2026-02-11T12:41:40.309Z,2026-03-07T05:08:10.446Z,1,1,1,seller,155000.0,00663424,https://www.bienici.com/annonce/vente/toulon/flat/ag832760-513227711
ag832778-513203336,Bienici,TOULON PETIT BOIS CAP BRUN STUDIO DERNIER ETAGE EXPOSÉ SUD,"Votre agence FONCIA vous propose en exclusivité dans le secteur recherché du cAP Brun un T1 31 M2 en bon état.
Au coeur d'une résidence fermée, au calme absolu, type 1 situé au 3éme et dernier étage avec ascenseur, il se compose d'une entrée, une salle d'eau avec wc, une cuisine équipée ouvrant sur le séjour terrasse sud.
Une cave et un parking privé complète ce lot.
A visiter sans tarder
Idéal investisseur ou 1er achat.",135000,29,4655.172413793103,1,0.0,,flat,Toulon,83000,Le Cap Brun - Le Petit Bois,Toulon - Le Cap Brun - Le Petit Bois,43.1104932450789,5.962657984977365,0,0,0,0,0,0.0,3.0,4.0,,électricité individuel,E,B,319.0,10.0,0,agency,1,2026-02-11T11:17:16.146Z,2026-02-11T11:17:16.146Z,1,0,1,seller,135000.0,00770022,https://www.bienici.com/annonce/vente/toulon/flat/ag832778-513203336
iad-france-2005107,Bienici,Vente Appartement 1 pièce,"iad France - Hechem Louiz vous propose: Studio Toulon – Opportunité Investisseur<br>Studio vendu loué, situé dans un secteur pratique de Toulon, offrant un espace de vie lumineux et une salle de bain fonctionnelle.<br>Faibles charges de copropriété et bonne rentabilité d’environ 6,3 %, idéal pour un investissement serein.<br>Un second studio similaire est également disponible dans le même immeuble, permettant une opération patrimoniale rare et performante.<br>À découvrir rapidement.<br>Honoraires d'agence à la charge du vendeur.<br>Information d'affichage énergétique sur ce bien : classe ENERGIE D indice 225 et classe CLIMAT B indice 7. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.<br>La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M Hechem Louiz mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de TOULON sous le numéro 980343925, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.",76000,28,2714.285714285714,1,,,flat,Toulon,83200,Saint-Roch,Toulon - Saint-Roch,43.129174134868464,5.920123414570718,0,0,0,0,0,,,4.0,,électrique individuel,D,B,225.0,7.0,0,mandatary,1,2026-02-11T11:08:30.001Z,2026-03-05T20:32:28.884Z,1,0,0,seller,,1942350,https://www.bienici.com/annonce/vente/toulon/flat/iad-france-2005107
iad-france-2005108,Bienici,Vente Appartement 2 pièces,"iad France - Hechem Louiz vous propose: Appartement T2 – Toulon<br>Appartement T2 vendu loué, offrant un espace agréable et fonctionnel, avec des charges faibles et une localisation pratique au cOEur de Toulon. Il se compose d’un séjour lumineux, d’une chambre confortable et d’une cuisine indépendante.<br>Idéal pour un investissement locatif, avec une rentabilité d’environ 7 %.<br>Un second appartement similaire, situé dans le même immeuble, est également disponible pour une opération patrimoniale optimisée.<br>À découvrir rapidement.<br>Honoraires d'agence à la charge du vendeur.<br>Information d'affichage énergétique sur ce bien : classe ENERGIE E indice 328 et classe CLIMAT B indice 10. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.<br>La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M Hechem Louiz mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de TOULON sous le numéro 980343925, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.",79000,31,2548.3870967741937,2,1.0,,flat,Toulon,83200,Saint-Roch,Toulon - Saint-Roch,43.129174134868464,5.920123414570718,0,0,0,0,0,,,4.0,,électrique individuel,E,B,328.0,10.0,0,mandatary,1,2026-02-11T11:08:30.001Z,2026-03-05T20:24:40.364Z,1,0,0,seller,,1942351,https://www.bienici.com/annonce/vente/toulon/flat/iad-france-2005108
hektor-delaveauimmo83-30,Bienici,Toulon Port Marchand -Mourillon,"EXCLUSIVITE<br> Rare à la vente! à deux pas du Mourillon ,dans un immeuble des années 70 bien entretenu, Grand T2 de 52.50m2 loi carrez, en étage élevé avec ascenseur.<br> Entrée poursuivant sur un grand salon, une chambre avec placard, salle d'eau avec WC, ainsi qu'une belle cuisine équipée, four, plaque, frigo américain.<br> Nombreux rangements, balcon, cave, stationnement facile.<br> Possibilité de faire une seconde chambre ou bureau.<br> Toutes commodités à pied.<br> Idéal premier achat.<br>Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr",156000,54.7,2851.9195612431445,2,1.0,,flat,Toulon,83000,Le Port,Toulon - Le Port,43.11340568413474,5.9362914722244104,0,0,0,1,1,,8.0,,,,D,D,234.0,38.0,0,agency,1,2026-02-11T09:56:22.323Z,2026-03-10T00:12:02.382Z,1,1,1,,156000.0,26,https://www.bienici.com/annonce/vente/toulon/flat/hektor-delaveauimmo83-30
immo-facile-59841984,Bienici,TOULON OUEST LES 4 CHEMINS - MAISON/VILLA T5 de 113 M² - PISCINE  -TERRAIN DE  380 M²,"REF  3073 - SECTEUR LES 4 CHEMINS - AGENCE IMMOBILIERE G.I.O. LES 4 CHEMINS - VENTE/ACHAT - MAISON/VILLA T5 DE 113 M²  -  PISCINE  - TERRAIN DE 380 M²<br>L'Agence immobilière G.I.O. vous présente sur le secteur des 4 CHEMINS,  proche des écoles et des commodités à pied, une MAISON / VILLA Contemporaine de 2021, type T5 de 113 m², comprenant en rez de jardin une belle pièce de vie  de 40 m² avec sa cuisine US équipée et aménagée, l'accès à la terrasse et la piscine, un dégagement dessert une chambre de 11 m² avec salle d'eau et WC. A l'étage, un dégagement dessert trois chambres entre 11 et 13 m² dont une Suite parentale : dressing double et  douche à l'italienne, une salle d'eau et WC indépendant, une seconde salle d'eau privative.<br> La MAISON / VILLA est édifiée sur un terrain de 380 m² avec sa piscine, sa terrasse. LA MAISON/VILLA est équipée de la climatisation en gainable. Les menuiseries sont en double vitrage et volets roulants électriques. <br>Contactez votre commerciale Martine BERTON <span class=""importDescriptionDecorator"" data-type=""phone"">0670069292</span><br>Vous souhaitez vendre, acheter, louer, confier votre bien en gestion, connaître la valeur de votre villa ou de votre appartement, ou de votre terrain à  TOULON (Valbourdin, Claret, Siblas, Sainte-Anne, les Lices, la Loubière, Ortolan, Faron, Vert Coteau, Brunet, Serinette, Mourillon, Cap Brun, Petit Bois, Lamalgue, Les 4 chemins des Routes, les Routes, Valbertrand, Saint-Jean, Pont du Las, Saint Roch), LE REVEST LES EAUX, OLLIOULES, contactez-nous au : <span class=""importDescriptionDecorator"" data-type=""phone"">04 94 62 44 55</span><br>",650000,113.46,5728.8912392032435,5,4.0,,house,Toulon,83200,Les Quatre Chemins,Toulon - Les Quatre Chemins,43.14455582745381,5.894501942643942,0,0,1,0,0,,,,380.0,,A,A,30.0,,0,agency,1,2026-02-10T13:36:57.128Z,2026-02-10T13:36:57.128Z,1,0,0,seller,650000.0,3073,https://www.bienici.com/annonce/vente/toulon/house/immo-facile-59841984
immo-facile-59998682,Bienici,Appartement duplex avec toit terrasse proche mer,"À deux pas de la mer, dans le coeur vivant et recherché du Mourillon à Toulon, ce duplex singulier occupe les premier et deuxième étages d'une maison de village, et développe 120 m² Loi Carrez entièrement repensés dans un esprit contemporain.<br>Dès l'entrée privative, le premier niveau dévoile un espace de vie de 55 m², réunissant salon, salle à manger et cuisine ouverte aménagée et équipée. Les volumes généreux et la rénovation soignée créent une atmosphère chaleureuse, pensée pour un quotidien fluide et convivial.<br>À l'étage, l'espace nuit comprend trois chambres dont chacune bénéficie d'un accès extérieur, ainsi que deux salles d'eau au style moderne, alliant fonctionnalité et esthétisme.<br>Chaque pièce bénéficie d'un accès à un extérieur.<br>En point d'orgue, le bien s'ouvre sur un toit-terrasse de 36 m², véritable pièce de vie à ciel ouvert. Une cuisine d'été sous pergola en bois y prend place, offrant un cadre idéal pour recevoir, se détendre ou profiter pleinement du climat méditerranéen.<br>Bien soumis au régime de la copropriété comprenant deux lots.<br>Aucune charge de copropriété.<br>Aucune procédure en cours.<br>« CLASSE ENERGIE : B (73 kW/m2/an) - CLASSE CLIMAT : B(2kg CO2/ m2/an) Montant moyen estimé des dépenses annuelles d'énergie pour un usage standard, établi à partir des prix de l'énergie de l'année 2024 : entre 730€ et 1040 €.<br>Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr<br>Gare TGV à 5 minutes.<br>Aéroport Hyères-les-Palmiers à 20 minutes.<br>Frédéric Barrier<br>Copropriété de 2 lots - dont 1 lots habitation. (Pas de procédure en cours).<br>Charges annuelles : 100.00 euros.",880000,120,7333.333333333333,5,3.0,,flat,Toulon,83000,Le Mourillon - La Mitre - Fort Lamalgue,Toulon - Le Mourillon - La Mitre - Fort Lamalgue,43.11289618942677,5.939506848922683,0,0,0,0,0,,1.0,3.0,,électrique individuel,B,B,73.0,2.0,0,agency,1,2026-02-09T19:25:05.255Z,2026-03-07T07:13:17.279Z,1,0,0,seller,880000.0,13252-4,https://www.bienici.com/annonce/vente/toulon/flat/immo-facile-59998682
ag832778-512881886,Bienici,T5 - TOULON secteur claret,"Venez découvrir ce séduisant appartement de type 5 de 79m2, orienté plein sud, situé au deuxième étage d'une résidence sécurisée.
Cela inclut un vaste salon-séjour, une cuisine équipée séparée, trois chambres dont une dotée d'un balcon, une salle de bain et des toilettes indépendantes.
Ce bien comprend une cave.

Les charges de copropriété comprennent les générales, chauffage collectif et fonds de travaux.
Possibilité d'acquérir un garage en sus.",217000,79,2746.8354430379745,5,3.0,1.0,flat,Toulon,83000,Sainte-Anne,Toulon - Sainte-Anne,43.13433510794305,5.925976055914802,0,0,0,0,0,0.0,2.0,5.0,,gaz collectif,D,D,187.0,40.0,0,agency,1,2026-02-09T15:20:00.030Z,2026-02-11T14:47:21.104Z,1,0,1,seller,217000.0,00735626,https://www.bienici.com/annonce/vente/toulon/flat/ag832778-512881886
iad-france-2006206,Bienici,Vente Appartement 2 pièces,"iad France - Sarah Durand vous propose: Au coeur du Mourillon, entre marché et plages, T2 de 40 m2 avec Terrasse+cave+Climatisation<br>Dans un immeuble recherché, l'appartement traversant se compose d'une cuisine ouverte sur une spacieuse pièce de vie ( 24 m2) , une salle de bain, un toilette séparé et une chambre confortable.<br>LES PLUS: <br>Terrasse plein sud<br>Cave<br>N'hésitez pas à me contacter pour plus d'information.<br>La presente annonce immobiliere vise 2 lots situés dans une copropriété de 25 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 112€ par mois (soit 1344 € annuel). Honoraires d'agence à la charge du vendeur.<br>Information d'affichage énergétique sur ce bien : classe ENERGIE D indice 227 et classe CLIMAT D indice 42. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr.<br>La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Sarah Durand mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de TOULON sous le numéro 882412786, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.",190000,40,4750,2,1.0,,flat,Toulon,83000,Le Mourillon - La Mitre - Fort Lamalgue,Toulon - Le Mourillon - La Mitre - Fort Lamalgue,43.111191169981716,5.9363298321769875,0,0,0,0,0,,,,,,D,D,227.0,42.0,0,mandatary,1,2026-02-08T10:56:33.999Z,2026-03-04T20:14:37.551Z,1,0,0,seller,,1943435,https://www.bienici.com/annonce/vente/toulon/flat/iad-france-2006206
netty-company53630wyb-appt-2661,Bienici,T3 vendu occupé – Rentabilité immédiate – Toulon Ouest,"T3 vendu occupé – Toulon Ouest<br>Investissement locatif sécurisé – Rendement net ~4,9 %<br>Emplacement recherché – Revenus immédiats – Locataire en place<br>Appartement T3 de 49,76 m², situé dans une résidence sécurisée et au calme, dans le secteur de Toulon Ouest, à proximité des commerces, transports et axes principaux.<br>Vente occupée – investissement clé en main<br>Loyer : 620 € HC / mois<br>Loyer annuel : 7 440 € HC<br>Charges de copropriété : 636 € / an (53 € / mois)<br>Taxe foncière : 1 018 €, dont 120,61 € de taxe d'ordures ménagères récupérable<br>Rendement brut : 6,2 %<br>Rendement net avant impôt : ~4,9 %<br>Bail non meublé en cours depuis le 1er septembre 2019<br>Appartement offrant une rentabilité stable et des charges maîtrisées.<br>Prestations :<br>Cave<br>Résidence sécurisée<br>Bonne tenue locative<br>Copropriété bien entretenue<br>Placement patrimonial sécurisé, idéal pour un investissement locatif pérenne dans un secteur à forte demande.<br>Contact : 06.19.51.49.03Agent commercial – RSAC Toulon n° 835 243 213Infos risques : www.georisques.gouv.fr<br>Honoraires à la charge du vendeur.  Dans une copropriété de 48 lots. Aucune procédure n'est en cours. Classe énergie C, Classe climat A Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 590.00 € et 840.00 € sur les années 2021, 2022 et 2023 (abonnements compris). Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : georisques.gouv.fr. <br>Votre conseiller Barresi immobilier : Nathalie ECOIFFIER<br>Agent commercial (Entreprise individuelle)  <br>  RSAC 835243213",120000,50.26,2387.58456028651,3,2.0,,flat,Toulon,83200,Saint-Roch,Toulon - Saint-Roch,43.129406867197616,5.919664641785915,0,0,0,1,1,,3.0,6.0,,électrique individuel,C,A,111.0,4.0,0,agency,1,2026-02-06T13:41:31.782Z,2026-02-06T13:41:31.782Z,1,0,0,seller,120000.0,VA2661-BARRESIIMMO,https://www.bienici.com/annonce/vente/toulon/flat/netty-company53630wyb-appt-2661
hektor-2_GRECHTOULON2023-110777,Bienici,VENTE APPARTEMENT T2 TOULON CHAMP DE MARS,"EXCLUSIVITE !!! COUP DE COEUR !!!<br> Proche des facultés et du centre ville, dans une résidence bien entretenue, au 1er étage sur 5 avec ascenseur, superbe appartement entièrement rénové de type 2 de 28,60 m2 loi carrez comprenant : un hall d'entrée, un salon avec cuisine ouverte aménagée et équipée sur terrasse de 10 m2, une chambre sur loggia de 4 m2, une salle d'eau, un WC indépendant. Cave. Vendu meublé !<br> Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr<br>Cette annonce vous est proposée par ARAKELIAN Jean Marc -  -  NoRSAC: 829 119 916, Enregistré au Greffe du tribunal de commerce de TOULON",99000,28.6,3461.5384615384614,2,1.0,,flat,Toulon,83000,Champs-de-Mars,Toulon - Champs-de-Mars,43.122627365156,5.941381558207202,0,0,0,1,1,,1.0,6.0,,gaz collectif,D,D,227.0,48.0,0,agency,1,2026-02-06T10:48:15.169Z,2026-03-06T16:57:55.724Z,1,0,1,seller,99000.0,2_30003,https://www.bienici.com/annonce/vente/toulon/flat/hektor-2_GRECHTOULON2023-110777
hektor-grechimmo83000-110777,Bienici,VENTE APPARTEMENT T2 TOULON CHAMP DE MARS,"EXCLUSIVITE !!! COUP DE COEUR !!!<br> Proche des facultés et du centre ville, dans une résidence bien entretenue, au 1er étage sur 5 avec ascenseur, superbe appartement entièrement rénové de type 2 de 28,60 m2 loi carrez comprenant : un hall d'entrée, un salon avec cuisine ouverte aménagée et équipée sur terrasse de 10 m2, une chambre sur loggia de 4 m2, une salle d'eau, un WC indépendant. Cave. Vendu meublé !<br> Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr<br>Cette annonce vous est proposée par ARAKELIAN Jean Marc -  -  NoRSAC: 829 119 916, Enregistré au Greffe du tribunal de commerce de TOULON",99000,28.6,3461.5384615384614,2,1.0,,flat,Toulon,83000,Champs-de-Mars,Toulon - Champs-de-Mars,43.122627365156,5.941381558207202,0,0,0,1,1,,1.0,6.0,,gaz collectif,D,D,227.0,48.0,0,agency,1,2026-02-06T10:43:06.740Z,2026-03-07T21:19:56.678Z,1,0,1,seller,99000.0,30003,https://www.bienici.com/annonce/vente/toulon/flat/hektor-grechimmo83000-110777
hektor-grechimmo83-111679,Bienici,TOULON LA PIVOTTE: VILLA DES ANNEES 30 5 PIECES,"TOULON LA PIVOTTE: Découvrez cette villa de caractère de 170m2, idéalement située dans un quartier paisible et résidentiel. Elle dispose :<br> - Séjour salon cheminée donnant sur une terrasse de 26m2, cuisine indépendante, salle à manger, WC.<br> - A l'étage 3 chambres, une salle de bains, une salle d'eau, WC et un bureau.<br> Cette maison en pierres pleine de charme des années 30, allie authenticité et confort, parfaite pour une famille à la recherche d'un cadre de vie agréable, proche de toutes commodités.<br> Des annexes pratiques dont un studio indépendant à rénover sont à l'arrière de la maison<br> Elle possède également deux garages .<br> Terrain plat de 925m2 avec un puits.<br> Ambiance calme et verdoyante<br> Prévoir travaux.<br> Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr<br>Cette annonce vous est proposée par M. Christian FOLLI -  - NoRSAC: 410872873, Enregistré à  de Toulon",599000,233,2570.815450643777,5,3.0,1.0,house,Toulon,83100,Beaulieu,Toulon - Beaulieu,43.13026906530054,5.973262574337522,0,0,1,0,0,,,2.0,925.0,gaz,E,E,254.0,51.0,0,agency,1,2026-02-06T10:42:55.504Z,2026-03-04T17:14:18.848Z,1,0,0,,599000.0,30000,https://www.bienici.com/annonce/vente/toulon/house/hektor-grechimmo83-111679
hektor-sixfours-390281,Bienici,Haute-ville T2 loué,"Au coeur de la haute-ville, dans un bel immeuble, un appartement entièrement rénové, situé au 1er étage, comprenant une entrée, un spacieux salon donnant sur une cuisine ouverte et aménagée, une chambre, une salle d'eau.<br> Une cave complète ce bien.<br> Idéal pour un investissement locatif, à visiter sans tarder.<br>",194000,47.97,4044.194288096727,2,1.0,,flat,Toulon,83000,Haute-ville,Toulon - Haute-ville,43.12777257665782,5.927415227076162,0,0,0,0,1,,1.0,,,,D,B,205.0,8.0,0,agency,1,2026-02-05T16:41:03.271Z,2026-03-07T19:08:47.868Z,1,0,1,,194000.0,285VE,https://www.bienici.com/annonce/vente/toulon/flat/hektor-sixfours-390281
